symbol,name,sector,date,adjclose,daten,adjclose_meansector,adjclose_djia
JNJ,Johnson & Johnson,Healthcare,2019-02-08,119.1498032,2019-02-08,131.24030456,
JNJ,Johnson & Johnson,Healthcare,2019-02-11,118.789856,2019-02-11,130.15774002,
JNJ,Johnson & Johnson,Healthcare,2019-02-12,120.7336884,2019-02-12,132.70458986,
JNJ,Johnson & Johnson,Healthcare,2019-02-13,120.9946594,2019-02-13,133.14385756000001,
JNJ,Johnson & Johnson,Healthcare,2019-02-14,120.8686752,2019-02-14,133.26195448,
JNJ,Johnson & Johnson,Healthcare,2019-02-15,122.7315063,2019-02-15,135.3977806,
JNJ,Johnson & Johnson,Healthcare,2019-02-19,122.1105652,2019-02-19,134.96880036,
JNJ,Johnson & Johnson,Healthcare,2019-02-20,122.7045212,2019-02-20,134.48872604000002,
JNJ,Johnson & Johnson,Healthcare,2019-02-21,121.8675842,2019-02-21,133.31990356,
JNJ,Johnson & Johnson,Healthcare,2019-02-22,122.9295044,2019-02-22,134.17532884,
JNJ,Johnson & Johnson,Healthcare,2019-02-25,123.3824234,2019-02-25,134.29217148,
JNJ,Johnson & Johnson,Healthcare,2019-02-26,123.3009033,2019-02-26,134.10883103999998,
JNJ,Johnson & Johnson,Healthcare,2019-02-27,123.0835037,2019-02-27,131.83577802,
JNJ,Johnson & Johnson,Healthcare,2019-02-28,123.7810135,2019-02-28,130.33651046,
JNJ,Johnson & Johnson,Healthcare,2019-03-01,125.3301239,2019-03-01,130.85289840000002,
JNJ,Johnson & Johnson,Healthcare,2019-03-04,125.4478836,2019-03-04,128.35227966,
JNJ,Johnson & Johnson,Healthcare,2019-03-05,125.7105942,2019-03-05,129.07730942,
JNJ,Johnson & Johnson,Healthcare,2019-03-06,126.0004425,2019-03-06,127.12208252,
JNJ,Johnson & Johnson,Healthcare,2019-03-07,125.2304764,2019-03-07,125.94163284000001,
JNJ,Johnson & Johnson,Healthcare,2019-03-08,125.0673676,2019-03-08,125.99469148,
JNJ,Johnson & Johnson,Healthcare,2019-03-11,125.5203629,2019-03-11,128.09301299999998,
JNJ,Johnson & Johnson,Healthcare,2019-03-12,126.0820084,2019-03-12,128.84441606000001,
JNJ,Johnson & Johnson,Healthcare,2019-03-13,126.2903748,2019-03-13,130.87516634,
JNJ,Johnson & Johnson,Healthcare,2019-03-14,125.0311279,2019-03-14,130.95040588,
JNJ,Johnson & Johnson,Healthcare,2019-03-15,124.6506958,2019-03-15,131.29636002,
JNJ,Johnson & Johnson,Healthcare,2019-03-18,124.2611389,2019-03-18,131.95189743999998,
JNJ,Johnson & Johnson,Healthcare,2019-03-19,125.411644,2019-03-19,132.83060608,
JNJ,Johnson & Johnson,Healthcare,2019-03-20,124.3698807,2019-03-20,131.16247864,
JNJ,Johnson & Johnson,Healthcare,2019-03-21,125.1036682,2019-03-21,132.0212639,
JNJ,Johnson & Johnson,Healthcare,2019-03-22,124.0256348,2019-03-22,129.62793502,
JNJ,Johnson & Johnson,Healthcare,2019-03-25,123.7538834,2019-03-25,129.39673614,
JNJ,Johnson & Johnson,Healthcare,2019-03-26,125.5294266,2019-03-26,129.53246231999998,
JNJ,Johnson & Johnson,Healthcare,2019-03-27,125.647171,2019-03-27,128.83584748,
JNJ,Johnson & Johnson,Healthcare,2019-03-28,125.8102722,2019-03-28,129.31062088,
JNJ,Johnson & Johnson,Healthcare,2019-03-29,126.6345825,2019-03-29,131.06595534000002,
JNJ,Johnson & Johnson,Healthcare,2019-04-01,125.9008179,2019-04-01,130.97416462,
JNJ,Johnson & Johnson,Healthcare,2019-04-02,124.7503433,2019-04-02,129.23495254,
JNJ,Johnson & Johnson,Healthcare,2019-04-03,124.2611389,2019-04-03,129.40072858000002,
JNJ,Johnson & Johnson,Healthcare,2019-04-04,122.8117447,2019-04-04,128.95429303999998,
JNJ,Johnson & Johnson,Healthcare,2019-04-05,123.3643341,2019-04-05,129.85315322,
JNJ,Johnson & Johnson,Healthcare,2019-04-08,123.3281021,2019-04-08,129.77511292,
JNJ,Johnson & Johnson,Healthcare,2019-04-09,122.8117447,2019-04-09,129.21761552,
JNJ,Johnson & Johnson,Healthcare,2019-04-10,122.8207932,2019-04-10,128.86544724,
JNJ,Johnson & Johnson,Healthcare,2019-04-11,122.4855957,2019-04-11,126.12323762000001,
JNJ,Johnson & Johnson,Healthcare,2019-04-12,123.1831589,2019-04-12,123.76429216,
JNJ,Johnson & Johnson,Healthcare,2019-04-15,123.6723328,2019-04-15,125.12611618000001,
JNJ,Johnson & Johnson,Healthcare,2019-04-16,125.0311279,2019-04-16,123.02550122,
JNJ,Johnson & Johnson,Healthcare,2019-04-17,125.4841385,2019-04-17,120.7729683,
JNJ,Johnson & Johnson,Healthcare,2019-04-18,124.5782318,2019-04-18,120.41402739999998,
JNJ,Johnson & Johnson,Healthcare,2019-04-22,124.8590622,2019-04-22,121.23979416,
JNJ,Johnson & Johnson,Healthcare,2019-04-23,126.73423,2019-04-23,122.92140886,
JNJ,Johnson & Johnson,Healthcare,2019-04-24,126.1001434,2019-04-24,122.554834,
JNJ,Johnson & Johnson,Healthcare,2019-04-25,126.5077438,2019-04-25,123.24671174,
JNJ,Johnson & Johnson,Healthcare,2019-04-26,127.1781082,2019-04-26,124.81074448,
JNJ,Johnson & Johnson,Healthcare,2019-04-29,126.6799011,2019-04-29,124.89005356,
JNJ,Johnson & Johnson,Healthcare,2019-04-30,127.9119034,2019-04-30,124.30586776,
JNJ,Johnson & Johnson,Healthcare,2019-05-01,128.5912933,2019-05-01,123.68140487999999,
JNJ,Johnson & Johnson,Healthcare,2019-05-02,127.984375,2019-05-02,123.87351454,
JNJ,Johnson & Johnson,Healthcare,2019-05-03,128.6456909,2019-05-03,124.18742139999999,
JNJ,Johnson & Johnson,Healthcare,2019-05-06,128.7181396,2019-05-06,125.65844039999999,
JNJ,Johnson & Johnson,Healthcare,2019-05-07,126.7976456,2019-05-07,123.80375061999999,
JNJ,Johnson & Johnson,Healthcare,2019-05-08,126.6345825,2019-05-08,123.81510313999999,
JNJ,Johnson & Johnson,Healthcare,2019-05-09,125.6743317,2019-05-09,123.56449662,
JNJ,Johnson & Johnson,Healthcare,2019-05-10,125.9642563,2019-05-10,123.88761216,
JNJ,Johnson & Johnson,Healthcare,2019-05-13,124.2883224,2019-05-13,122.19866104,
JNJ,Johnson & Johnson,Healthcare,2019-05-14,123.9441147,2019-05-14,121.69884416,
JNJ,Johnson & Johnson,Healthcare,2019-05-15,124.0256348,2019-05-15,122.06719744,
JNJ,Johnson & Johnson,Healthcare,2019-05-16,125.20327,2019-05-16,122.93425979999999,
JNJ,Johnson & Johnson,Healthcare,2019-05-17,125.5656509,2019-05-17,123.83990328,
JNJ,Johnson & Johnson,Healthcare,2019-05-20,125.3935013,2019-05-20,124.4282837,
JNJ,Johnson & Johnson,Healthcare,2019-05-21,125.121727,2019-05-21,125.54739992,
JNJ,Johnson & Johnson,Healthcare,2019-05-22,125.7014999,2019-05-22,126.12256241999998,
JNJ,Johnson & Johnson,Healthcare,2019-05-23,126.6345825,2019-05-23,125.69441300000001,
JNJ,Johnson & Johnson,Healthcare,2019-05-24,126.6437302,2019-05-24,125.8132866,
JNJ,Johnson & Johnson,Healthcare,2019-05-28,125.0202026,2019-05-28,123.83366698,
JNJ,Johnson & Johnson,Healthcare,2019-05-29,119.7848053,2019-05-29,122.65559540000001,
JNJ,Johnson & Johnson,Healthcare,2019-05-30,120.4962234,2019-05-30,122.93425979999999,
JNJ,Johnson & Johnson,Healthcare,2019-05-31,119.620636,2019-05-31,121.72573394000001,
JNJ,Johnson & Johnson,Healthcare,2019-06-03,119.8851318,2019-06-03,122.08620757999999,
JNJ,Johnson & Johnson,Healthcare,2019-06-04,121.9738083,2019-06-04,124.1407898,
JNJ,Johnson & Johnson,Healthcare,2019-06-05,122.5666809,2019-06-05,124.58896331999999,
JNJ,Johnson & Johnson,Healthcare,2019-06-06,124.6644745,2019-06-06,124.7996582,
JNJ,Johnson & Johnson,Healthcare,2019-06-07,126.3700638,2019-06-07,126.61281738,
JNJ,Johnson & Johnson,Healthcare,2019-06-10,126.7987747,2019-06-10,127.02916564,
JNJ,Johnson & Johnson,Healthcare,2019-06-11,127.4919586,2019-06-11,126.75229873999999,
JNJ,Johnson & Johnson,Healthcare,2019-06-12,129.2249146,2019-06-12,127.00861514,
JNJ,Johnson & Johnson,Healthcare,2019-06-13,128.34021,2019-06-13,127.11529922,
JNJ,Johnson & Johnson,Healthcare,2019-06-14,127.7747116,2019-06-14,127.18936998,
JNJ,Johnson & Johnson,Healthcare,2019-06-17,127.1818466,2019-06-17,127.73209762000002,
JNJ,Johnson & Johnson,Healthcare,2019-06-18,127.9023819,2019-06-18,128.60746538,
JNJ,Johnson & Johnson,Healthcare,2019-06-19,128.1030579,2019-06-19,129.87565918,
JNJ,Johnson & Johnson,Healthcare,2019-06-20,129.7083282,2019-06-20,129.8384651,
JNJ,Johnson & Johnson,Healthcare,2019-06-21,129.598877,2019-06-21,131.14240876,
JNJ,Johnson & Johnson,Healthcare,2019-06-24,130.4835968,2019-06-24,130.4799736,
JNJ,Johnson & Johnson,Healthcare,2019-06-25,131.559906,2019-06-25,130.3761116,
JNJ,Johnson & Johnson,Healthcare,2019-06-26,129.3799744,2019-06-26,128.52607346,
JNJ,Johnson & Johnson,Healthcare,2019-06-27,128.3219604,2019-06-27,129.4337013,
JNJ,Johnson & Johnson,Healthcare,2019-06-28,127.0359039,2019-06-28,128.81027372,
JNJ,Johnson & Johnson,Healthcare,2019-07-01,127.1088715,2019-07-01,129.0883873,
JNJ,Johnson & Johnson,Healthcare,2019-07-02,127.7199631,2019-07-02,129.69902268,
JNJ,Johnson & Johnson,Healthcare,2019-07-03,129.6444855,2019-07-03,130.9467079,
JNJ,Johnson & Johnson,Healthcare,2019-07-05,128.2125092,2019-07-05,130.30006638,
JNJ,Johnson & Johnson,Healthcare,2019-07-08,128.5773315,2019-07-08,129.64205932,
JNJ,Johnson & Johnson,Healthcare,2019-07-09,128.9786682,2019-07-09,129.4075325,
JNJ,Johnson & Johnson,Healthcare,2019-07-10,128.7962494,2019-07-10,129.7802391,
JNJ,Johnson & Johnson,Healthcare,2019-07-11,127.7929535,2019-07-11,130.76424179999998,
JNJ,Johnson & Johnson,Healthcare,2019-07-12,122.4937134,2019-07-12,129.85470962,
JNJ,Johnson & Johnson,Healthcare,2019-07-15,122.8676453,2019-07-15,130.39158172,
JNJ,Johnson & Johnson,Healthcare,2019-07-16,120.851944,2019-07-16,130.07880554000002,
JNJ,Johnson & Johnson,Healthcare,2019-07-17,120.2681961,2019-07-17,130.09859388,
JNJ,Johnson & Johnson,Healthcare,2019-07-18,120.4597321,2019-07-18,129.61880036,
JNJ,Johnson & Johnson,Healthcare,2019-07-19,118.8544769,2019-07-19,128.05213394,
JNJ,Johnson & Johnson,Healthcare,2019-07-22,117.3312836,2019-07-22,126.92615584,
JNJ,Johnson & Johnson,Healthcare,2019-07-23,117.5136795,2019-07-23,127.18845289999999,
JNJ,Johnson & Johnson,Healthcare,2019-07-24,118.371048,2019-07-24,126.62721635999999,
JNJ,Johnson & Johnson,Healthcare,2019-07-25,119.5932617,2019-07-25,126.03410416,
JNJ,Johnson & Johnson,Healthcare,2019-07-26,119.2375336,2019-07-26,126.98609544000001,
JNJ,Johnson & Johnson,Healthcare,2019-07-29,121.3262177,2019-07-29,127.89755022,
JNJ,Johnson & Johnson,Healthcare,2019-07-30,120.4688721,2019-07-30,128.18537294,
JNJ,Johnson & Johnson,Healthcare,2019-07-31,118.7723846,2019-07-31,128.34456174,
JNJ,Johnson & Johnson,Healthcare,2019-08-01,118.8362198,2019-08-01,128.3447983,
JNJ,Johnson & Johnson,Healthcare,2019-08-02,119.5476532,2019-08-02,128.92470550000002,
JNJ,Johnson & Johnson,Healthcare,2019-08-05,118.7176514,2019-08-05,126.23405989999999,
JNJ,Johnson & Johnson,Healthcare,2019-08-06,119.274025,2019-08-06,127.62830354,
JNJ,Johnson & Johnson,Healthcare,2019-08-07,118.7632599,2019-08-07,127.17404861999998,
JNJ,Johnson & Johnson,Healthcare,2019-08-08,120.1040268,2019-08-08,128.1450653,
JNJ,Johnson & Johnson,Healthcare,2019-08-09,120.4323807,2019-08-09,130.48674316,
JNJ,Johnson & Johnson,Healthcare,2019-08-12,120.3320465,2019-08-12,130.93319932,
JNJ,Johnson & Johnson,Healthcare,2019-08-13,121.6910782,2019-08-13,132.7763176,
JNJ,Johnson & Johnson,Healthcare,2019-08-14,118.8088608,2019-08-14,129.08337862,
JNJ,Johnson & Johnson,Healthcare,2019-08-15,119.0642319,2019-08-15,129.22986143999998,
JNJ,Johnson & Johnson,Healthcare,2019-08-16,119.8121567,2019-08-16,130.98859788,
JNJ,Johnson & Johnson,Healthcare,2019-08-19,120.6239166,2019-08-19,131.71672898,
JNJ,Johnson & Johnson,Healthcare,2019-08-20,119.1189728,2019-08-20,129.8590927,
JNJ,Johnson & Johnson,Healthcare,2019-08-21,119.9672089,2019-08-21,130.46005326,
JNJ,Johnson & Johnson,Healthcare,2019-08-22,119.7300644,2019-08-22,128.8868904,
JNJ,Johnson & Johnson,Healthcare,2019-08-23,116.5012665,2019-08-23,126.43006668000001,
JNJ,Johnson & Johnson,Healthcare,2019-08-26,117.4385757,2019-08-26,128.13445661999998,
JNJ,Johnson & Johnson,Healthcare,2019-08-27,119.1293945,2019-08-27,126.95615384,
JNJ,Johnson & Johnson,Healthcare,2019-08-28,118.2472305,2019-08-28,128.05786056,
JNJ,Johnson & Johnson,Healthcare,2019-08-29,117.8428955,2019-08-29,128.61967543999998,
JNJ,Johnson & Johnson,Healthcare,2019-08-30,117.9531708,2019-08-30,129.67752532,
JNJ,Johnson & Johnson,Healthcare,2019-09-03,118.3023758,2019-09-03,128.43946306,
JNJ,Johnson & Johnson,Healthcare,2019-09-04,118.4126434,2019-09-04,127.94070968000001,
JNJ,Johnson & Johnson,Healthcare,2019-09-05,118.1553345,2019-09-05,128.84034958,
JNJ,Johnson & Johnson,Healthcare,2019-09-06,117.8153381,2019-09-06,128.79527054,
JNJ,Johnson & Johnson,Healthcare,2019-09-09,116.657486,2019-09-09,127.9043915,
JNJ,Johnson & Johnson,Healthcare,2019-09-10,119.0466766,2019-09-10,127.64804228,
JNJ,Johnson & Johnson,Healthcare,2019-09-11,120.5353394,2019-09-11,128.50733874,
JNJ,Johnson & Johnson,Healthcare,2019-09-12,119.8553238,2019-09-12,126.88510056,
JNJ,Johnson & Johnson,Healthcare,2019-09-13,120.1769638,2019-09-13,128.14215468,
JNJ,Johnson & Johnson,Healthcare,2019-09-16,119.0374908,2019-09-16,127.60466765999999,
JNJ,Johnson & Johnson,Healthcare,2019-09-17,119.1569672,2019-09-17,127.73890458000001,
JNJ,Johnson & Johnson,Healthcare,2019-09-18,119.8369751,2019-09-18,127.2173088,
JNJ,Johnson & Johnson,Healthcare,2019-09-19,119.5612793,2019-09-19,127.89172364000001,
JNJ,Johnson & Johnson,Healthcare,2019-09-20,120.9764328,2019-09-20,128.6965477,
JNJ,Johnson & Johnson,Healthcare,2019-09-23,121.0591507,2019-09-23,127.81944428,
JNJ,Johnson & Johnson,Healthcare,2019-09-24,120.8845367,2019-09-24,126.59376141999999,
JNJ,Johnson & Johnson,Healthcare,2019-09-25,120.369957,2019-09-25,125.90358048,
JNJ,Johnson & Johnson,Healthcare,2019-09-26,118.4034576,2019-09-26,124.19484557999999,
JNJ,Johnson & Johnson,Healthcare,2019-09-27,118.1737213,2019-09-27,123.91808546,
JNJ,Johnson & Johnson,Healthcare,2019-09-30,118.8904648,2019-09-30,124.57026748000001,
JNJ,Johnson & Johnson,Healthcare,2019-10-01,119.4510117,2019-10-01,124.39855272,
JNJ,Johnson & Johnson,Healthcare,2019-10-02,121.2980576,2019-10-02,123.28754957999999,
JNJ,Johnson & Johnson,Healthcare,2019-10-03,120.5537338,2019-10-03,123.64541624,
JNJ,Johnson & Johnson,Healthcare,2019-10-04,122.8234863,2019-10-04,125.93955840000001,
JNJ,Johnson & Johnson,Healthcare,2019-10-07,122.3640137,2019-10-07,126.26820068000002,
JNJ,Johnson & Johnson,Healthcare,2019-10-08,121.1510239,2019-10-08,125.30559539999999,
JNJ,Johnson & Johnson,Healthcare,2019-10-09,118.743454,2019-10-09,125.46204148,
JNJ,Johnson & Johnson,Healthcare,2019-10-10,118.5964279,2019-10-10,126.1859436,
JNJ,Johnson & Johnson,Healthcare,2019-10-11,120.6823807,2019-10-11,126.95687486,
JNJ,Johnson & Johnson,Healthcare,2019-10-14,120.1218185,2019-10-14,126.94636075999999,
JNJ,Johnson & Johnson,Healthcare,2019-10-15,122.0699463,2019-10-15,131.30188218,
JNJ,Johnson & Johnson,Healthcare,2019-10-16,124.2110519,2019-10-16,131.08432922,
JNJ,Johnson & Johnson,Healthcare,2019-10-17,125.1299744,2019-10-17,132.71898654,
JNJ,Johnson & Johnson,Healthcare,2019-10-18,117.3466721,2019-10-18,131.36745834,
JNJ,Johnson & Johnson,Healthcare,2019-10-21,117.6407242,2019-10-21,131.04168474,
JNJ,Johnson & Johnson,Healthcare,2019-10-22,118.7250595,2019-10-22,132.23981858,
JNJ,Johnson & Johnson,Healthcare,2019-10-23,119.368309,2019-10-23,131.90995484,
JNJ,Johnson & Johnson,Healthcare,2019-10-24,117.1628952,2019-10-24,130.7246605,
JNJ,Johnson & Johnson,Healthcare,2019-10-25,117.9440002,2019-10-25,131.07022248,
JNJ,Johnson & Johnson,Healthcare,2019-10-28,118.7066879,2019-10-28,132.04369584,
JNJ,Johnson & Johnson,Healthcare,2019-10-29,118.6515503,2019-10-29,134.33656538,
JNJ,Johnson & Johnson,Healthcare,2019-10-30,122.0699463,2019-10-30,135.96346284,
JNJ,Johnson & Johnson,Healthcare,2019-10-31,121.334816,2019-10-31,135.7330269,
JNJ,Johnson & Johnson,Healthcare,2019-11-01,120.5629272,2019-11-01,136.49923856,
JNJ,Johnson & Johnson,Healthcare,2019-11-04,119.6715622,2019-11-04,135.71291962,
JNJ,Johnson & Johnson,Healthcare,2019-11-05,119.846138,2019-11-05,135.79306336,
JNJ,Johnson & Johnson,Healthcare,2019-11-06,120.3423615,2019-11-06,135.92987976,
JNJ,Johnson & Johnson,Healthcare,2019-11-07,120.7742462,2019-11-07,137.2318695,
JNJ,Johnson & Johnson,Healthcare,2019-11-08,122.21698,2019-11-08,138.40664596000002,
JNJ,Johnson & Johnson,Healthcare,2019-11-11,121.2796783,2019-11-11,138.0686203,
JNJ,Johnson & Johnson,Healthcare,2019-11-12,120.7007675,2019-11-12,138.51165387999998,
JNJ,Johnson & Johnson,Healthcare,2019-11-13,120.6272507,2019-11-13,137.91614380000001,
JNJ,Johnson & Johnson,Healthcare,2019-11-14,120.3423615,2019-11-14,138.24107744,
JNJ,Johnson & Johnson,Healthcare,2019-11-15,123.9997025,2019-11-15,142.1703583,
JNJ,Johnson & Johnson,Healthcare,2019-11-18,123.8985977,2019-11-18,142.62153624,
JNJ,Johnson & Johnson,Healthcare,2019-11-19,123.8894653,2019-11-19,143.57161484,
JNJ,Johnson & Johnson,Healthcare,2019-11-20,124.9186172,2019-11-20,144.30317,
JNJ,Johnson & Johnson,Healthcare,2019-11-21,125.3780975,2019-11-21,144.9124092,
JNJ,Johnson & Johnson,Healthcare,2019-11-22,126.8759308,2019-11-22,145.79643252,
JNJ,Johnson & Johnson,Healthcare,2019-11-25,126.931427,2019-11-25,147.67086336,
JNJ,Johnson & Johnson,Healthcare,2019-11-26,126.9221954,2019-11-26,147.49747008,
JNJ,Johnson & Johnson,Healthcare,2019-11-27,127.4588699,2019-11-27,147.623954,
JNJ,Johnson & Johnson,Healthcare,2019-11-29,127.2182922,2019-11-29,147.29230728,
JNJ,Johnson & Johnson,Healthcare,2019-12-02,127.0979919,2019-12-02,146.91901321999998,
JNJ,Johnson & Johnson,Healthcare,2019-12-03,126.9129486,2019-12-03,146.23435746,
JNJ,Johnson & Johnson,Healthcare,2019-12-04,128.9670715,2019-12-04,147.51762314,
JNJ,Johnson & Johnson,Healthcare,2019-12-05,129.1336517,2019-12-05,148.02364118,
JNJ,Johnson & Johnson,Healthcare,2019-12-06,129.8923798,2019-12-06,148.0357117,
JNJ,Johnson & Johnson,Healthcare,2019-12-09,130.0034027,2019-12-09,147.36815489999998,
JNJ,Johnson & Johnson,Healthcare,2019-12-10,129.5315399,2019-12-10,147.85211564000002,
JNJ,Johnson & Johnson,Healthcare,2019-12-11,130.4475555,2019-12-11,148.16305158,
JNJ,Johnson & Johnson,Healthcare,2019-12-12,130.7806702,2019-12-12,149.38967592,
JNJ,Johnson & Johnson,Healthcare,2019-12-13,130.8176575,2019-12-13,149.80890732,
JNJ,Johnson & Johnson,Healthcare,2019-12-16,131.1970215,2019-12-16,152.32497482000002,
JNJ,Johnson & Johnson,Healthcare,2019-12-17,132.8347931,2019-12-17,152.11591568,
JNJ,Johnson & Johnson,Healthcare,2019-12-18,132.4924469,2019-12-18,152.47144544,
JNJ,Johnson & Johnson,Healthcare,2019-12-19,134.4910736,2019-12-19,153.34335706,
JNJ,Johnson & Johnson,Healthcare,2019-12-20,135.1480408,2019-12-20,153.69690936,
JNJ,Johnson & Johnson,Healthcare,2019-12-23,135.4996338,2019-12-23,154.3000992,
JNJ,Johnson & Johnson,Healthcare,2019-12-24,135.0277252,2019-12-24,153.88157805999998,
JNJ,Johnson & Johnson,Healthcare,2019-12-26,134.9352264,2019-12-26,154.07671811999998,
JNJ,Johnson & Johnson,Healthcare,2019-12-27,134.8611908,2019-12-27,154.10433884,
JNJ,Johnson & Johnson,Healthcare,2019-12-30,134.4447937,2019-12-30,153.28366776000001,
JNJ,Johnson & Johnson,Healthcare,2019-12-31,134.972229,2019-12-31,153.55544890000002,
JNJ,Johnson & Johnson,Healthcare,2020-01-02,135.0647583,2020-01-02,153.3225479,
JNJ,Johnson & Johnson,Healthcare,2020-01-03,133.5010223,2020-01-03,152.00782164,
JNJ,Johnson & Johnson,Healthcare,2020-01-06,133.3344421,2020-01-06,152.85182645999998,
JNJ,Johnson & Johnson,Healthcare,2020-01-07,134.1487274,2020-01-07,151.78908919999998,
JNJ,Johnson & Johnson,Healthcare,2020-01-08,134.1302338,2020-01-08,152.27500304,
JNJ,Johnson & Johnson,Healthcare,2020-01-09,134.5280914,2020-01-09,152.09475172,
JNJ,Johnson & Johnson,Healthcare,2020-01-10,134.2227478,2020-01-10,152.03024446,
JNJ,Johnson & Johnson,Healthcare,2020-01-13,134.8148956,2020-01-13,150.09391174,
JNJ,Johnson & Johnson,Healthcare,2020-01-14,135.5736847,2020-01-14,151.4385704,
JNJ,Johnson & Johnson,Healthcare,2020-01-15,136.0270538,2020-01-15,153.65044247999998,
JNJ,Johnson & Johnson,Healthcare,2020-01-16,137.1281586,2020-01-16,154.4165985,
JNJ,Johnson & Johnson,Healthcare,2020-01-17,138.0256958,2020-01-17,154.3043106,
JNJ,Johnson & Johnson,Healthcare,2020-01-21,138.1182251,2020-01-21,153.73745118,
JNJ,Johnson & Johnson,Healthcare,2020-01-22,137.1744385,2020-01-22,153.26996232000002,
JNJ,Johnson & Johnson,Healthcare,2020-01-23,137.4334869,2020-01-23,152.5827118,
JNJ,Johnson & Johnson,Healthcare,2020-01-24,137.2391815,2020-01-24,148.87214048,
JNJ,Johnson & Johnson,Healthcare,2020-01-27,137.637085,2020-01-27,146.85227892,
JNJ,Johnson & Johnson,Healthcare,2020-01-28,138.3310242,2020-01-28,147.80088044,
JNJ,Johnson & Johnson,Healthcare,2020-01-29,139.293335,2020-01-29,147.9301117,
JNJ,Johnson & Johnson,Healthcare,2020-01-30,139.1268005,2020-01-30,147.1598297,
JNJ,Johnson & Johnson,Healthcare,2020-01-31,137.7481079,2020-01-31,143.02432174,
JNJ,Johnson & Johnson,Healthcare,2020-02-03,138.9509583,2020-02-03,144.06374818,
JNJ,Johnson & Johnson,Healthcare,2020-02-04,140.2741699,2020-02-04,146.95865174,
JNJ,Johnson & Johnson,Healthcare,2020-02-05,142.4856262,2020-02-05,151.78272934,
JNJ,Johnson & Johnson,Healthcare,2020-02-06,142.059967,2020-02-06,151.04543456000002,
JNJ,Johnson & Johnson,Healthcare,2020-02-07,140.5424805,2020-02-07,149.58542252,
JNJ,Johnson & Johnson,Healthcare,2020-02-10,140.5147095,2020-02-10,148.94280472,
JNJ,Johnson & Johnson,Healthcare,2020-02-11,140.6350098,2020-02-11,149.8223137,
JNJ,Johnson & Johnson,Healthcare,2020-02-12,139.8022308,2020-02-12,151.64335327999999,
JNJ,Johnson & Johnson,Healthcare,2020-02-13,138.8769684,2020-02-13,150.39808656,
JNJ,Johnson & Johnson,Healthcare,2020-02-14,138.9139709,2020-02-14,149.82199631999998,
JNJ,Johnson & Johnson,Healthcare,2020-02-18,137.9979248,2020-02-18,149.82511749999998,
JNJ,Johnson & Johnson,Healthcare,2020-02-19,137.8128967,2020-02-19,150.58728714,
JNJ,Johnson & Johnson,Healthcare,2020-02-20,137.2854462,2020-02-20,149.77059784,
JNJ,Johnson & Johnson,Healthcare,2020-02-21,138.7288818,2020-02-21,149.94433745999999,
JNJ,Johnson & Johnson,Healthcare,2020-02-24,135.8701477,2020-02-24,143.33361512,
JNJ,Johnson & Johnson,Healthcare,2020-02-25,134.6968689,2020-02-25,138.50427933999998,
JNJ,Johnson & Johnson,Healthcare,2020-02-26,133.7935791,2020-02-26,138.98698272,
JNJ,Johnson & Johnson,Healthcare,2020-02-27,129.547348,2020-02-27,133.78752364,
JNJ,Johnson & Johnson,Healthcare,2020-02-28,125.2266235,2020-02-28,132.07957686,
JNJ,Johnson & Johnson,Healthcare,2020-03-02,130.385437,2020-03-02,140.13651504,
JNJ,Johnson & Johnson,Healthcare,2020-03-03,126.2602158,2020-03-03,134.89288937999999,
JNJ,Johnson & Johnson,Healthcare,2020-03-04,133.6073456,2020-03-04,144.82174605999998,
JNJ,Johnson & Johnson,Healthcare,2020-03-05,132.2385101,2020-03-05,142.5349472,
JNJ,Johnson & Johnson,Healthcare,2020-03-06,132.2571259,2020-03-06,142.85702974,
JNJ,Johnson & Johnson,Healthcare,2020-03-09,127.0517807,2020-03-09,136.62609328000002,
JNJ,Johnson & Johnson,Healthcare,2020-03-10,131.8939819,2020-03-10,141.0621727,
JNJ,Johnson & Johnson,Healthcare,2020-03-11,122.7310333,2020-03-11,136.27359084,
JNJ,Johnson & Johnson,Healthcare,2020-03-12,116.7807388,2020-03-12,125.08731766000001,
JNJ,Johnson & Johnson,Healthcare,2020-03-13,125.0496979,2020-03-13,136.19790419999998,
JNJ,Johnson & Johnson,Healthcare,2020-03-16,118.3823624,2020-03-16,121.95959167999999,
JNJ,Johnson & Johnson,Healthcare,2020-03-17,127.1914215,2020-03-17,132.5346878,
JNJ,Johnson & Johnson,Healthcare,2020-03-18,125.6735992,2020-03-18,126.54119186,
JNJ,Johnson & Johnson,Healthcare,2020-03-19,118.3078766,2020-03-19,123.55266342,
JNJ,Johnson & Johnson,Healthcare,2020-03-20,111.6405487,2020-03-20,117.4714447,
JNJ,Johnson & Johnson,Healthcare,2020-03-23,103.4926224,2020-03-23,111.79267881999999,
JNJ,Johnson & Johnson,Healthcare,2020-03-24,110.9794083,2020-03-24,121.86685258,
JNJ,Johnson & Johnson,Healthcare,2020-03-25,111.1842651,2020-03-25,122.21634673999999,
JNJ,Johnson & Johnson,Healthcare,2020-03-26,117.8609161,2020-03-26,130.23728942,
JNJ,Johnson & Johnson,Healthcare,2020-03-27,114.6855469,2020-03-27,126.46098634,
JNJ,Johnson & Johnson,Healthcare,2020-03-30,123.8577881,2020-03-30,132.99258500000002,
JNJ,Johnson & Johnson,Healthcare,2020-03-31,122.1071472,2020-03-31,131.32035752,
