symbol,name,date,adjclose,daten,rsi
VZ,Verizon Communications Inc,2018-10-15,43.9945259,2018-10-15,49.679105565311474
VZ,Verizon Communications Inc,2018-10-16,44.0766106,2018-10-16,50.58361071770723
VZ,Verizon Communications Inc,2018-10-17,44.2900124,2018-10-17,52.95133197044981
VZ,Verizon Communications Inc,2018-10-18,44.8563614,2018-10-18,58.618160801167534
VZ,Verizon Communications Inc,2018-10-19,45.0615616,2018-10-19,60.475688916165225
VZ,Verizon Communications Inc,2018-10-22,45.1272202,2018-10-22,61.07772475930258
VZ,Verizon Communications Inc,2018-10-23,46.957592,2018-10-23,73.29130692036489
VZ,Verizon Communications Inc,2018-10-24,47.1299553,2018-10-24,74.11503264306404
VZ,Verizon Communications Inc,2018-10-25,46.3173714,2018-10-25,64.08116265169512
VZ,Verizon Communications Inc,2018-10-26,45.5622406,2018-10-26,56.43490980428797
VZ,Verizon Communications Inc,2018-10-29,46.3584023,2018-10-29,61.63295872363592
VZ,Verizon Communications Inc,2018-10-30,47.7537651,2018-10-30,68.6851306470017
VZ,Verizon Communications Inc,2018-10-31,46.8591003,2018-10-31,60.949549040483284
VZ,Verizon Communications Inc,2018-11-01,46.0054703,2018-11-01,54.62779080089672
VZ,Verizon Communications Inc,2018-11-02,46.4815292,2018-11-02,57.2884452227225
VZ,Verizon Communications Inc,2018-11-05,46.957592,2018-11-05,59.82554078065629
VZ,Verizon Communications Inc,2018-11-06,46.957592,2018-11-06,59.82554078065629
VZ,Verizon Communications Inc,2018-11-07,47.3187447,2018-11-07,61.82086517826471
VZ,Verizon Communications Inc,2018-11-08,47.8276367,2018-11-08,64.49665608626503
VZ,Verizon Communications Inc,2018-11-09,47.9835739,2018-11-09,65.29921005011812
VZ,Verizon Communications Inc,2018-11-12,48.1969872,2018-11-12,66.41804841227189
VZ,Verizon Communications Inc,2018-11-13,48.1477432,2018-11-13,65.89013233072899
VZ,Verizon Communications Inc,2018-11-14,48.3775673,2018-11-14,67.20044129111032
VZ,Verizon Communications Inc,2018-11-15,48.4924736,2018-11-15,67.8651073252316
VZ,Verizon Communications Inc,2018-11-16,49.4199715,2018-11-16,72.67795828636856
VZ,Verizon Communications Inc,2018-11-19,49.7564926,2018-11-19,74.18846756397764
VZ,Verizon Communications Inc,2018-11-20,48.8043785,2018-11-20,63.4930484770656
VZ,Verizon Communications Inc,2018-11-21,48.558136,2018-11-21,61.04201650439465
VZ,Verizon Communications Inc,2018-11-23,48.131321,2018-11-23,56.939081829275594
VZ,Verizon Communications Inc,2018-11-26,48.5663414,2018-11-26,59.897704597675684
VZ,Verizon Communications Inc,2018-11-27,49.7811241,2018-11-27,66.76486792346812
VZ,Verizon Communications Inc,2018-11-28,49.2968521,2018-11-28,62.19269187832672
VZ,Verizon Communications Inc,2018-11-29,48.7961693,2018-11-29,57.786538354165565
VZ,Verizon Communications Inc,2018-11-30,49.4938507,2018-11-30,61.84322183610671
VZ,Verizon Communications Inc,2018-12-03,47.7373428,2018-12-03,49.060349770086965
VZ,Verizon Communications Inc,2018-12-04,47.6798897,2018-12-04,48.705728790963065
VZ,Verizon Communications Inc,2018-12-06,47.6716805,2018-12-06,48.65161560500668
VZ,Verizon Communications Inc,2018-12-07,47.3433647,2018-12-07,46.42986108417456
VZ,Verizon Communications Inc,2018-12-10,47.8276367,2018-12-10,50.053042683591755
VZ,Verizon Communications Inc,2018-12-11,48.3036957,2018-12-11,53.390372048469615
VZ,Verizon Communications Inc,2018-12-12,46.9904213,2018-12-12,44.547510019242615
VZ,Verizon Communications Inc,2018-12-13,46.8591003,2018-12-13,43.76689125280738
VZ,Verizon Communications Inc,2018-12-14,46.8508873,2018-12-14,43.715297001838636
VZ,Verizon Communications Inc,2018-12-17,45.9233932,2018-12-17,38.233823057321395
VZ,Verizon Communications Inc,2018-12-18,45.6771545,2018-12-18,36.910565281911154
VZ,Verizon Communications Inc,2018-12-19,45.8495255,2018-12-19,38.51477113810891
VZ,Verizon Communications Inc,2018-12-20,45.2010994,2018-12-20,34.91784241739225
VZ,Verizon Communications Inc,2018-12-21,45.0779724,2018-12-21,34.263487205827964
VZ,Verizon Communications Inc,2018-12-24,43.543087,2018-12-24,27.37621930270961
VZ,Verizon Communications Inc,2018-12-26,44.6839943,2018-12-26,37.44219752872324
VZ,Verizon Communications Inc,2018-12-27,45.2667656,2018-12-27,41.8739967295456
VZ,Verizon Communications Inc,2018-12-28,45.3652573,2018-12-28,42.61392777957535
VZ,Verizon Communications Inc,2018-12-31,46.1450081,2018-12-31,48.23241706402383
VZ,Verizon Communications Inc,2019-01-02,45.9808502,2019-01-02,47.18502828190405
VZ,Verizon Communications Inc,2019-01-03,46.1450081,2019-01-03,48.391928065866104
VZ,Verizon Communications Inc,2019-01-04,46.2599068,2019-01-04,49.265810273754404
VZ,Verizon Communications Inc,2019-01-07,46.5554123,2019-01-07,51.538635485262034
VZ,Verizon Communications Inc,2019-01-08,47.9179153,2019-01-08,60.35700593478257
VZ,Verizon Communications Inc,2019-01-09,47.3149796,2019-01-09,55.540616323029695
VZ,Verizon Communications Inc,2019-01-10,47.7711105,2019-01-10,58.25459117747758
VZ,Verizon Communications Inc,2019-01-11,48.1194572,2019-01-11,60.250238522381906
VZ,Verizon Communications Inc,2019-01-14,48.127758,2019-01-14,60.29894313359648
VZ,Verizon Communications Inc,2019-01-15,48.1858063,2019-01-15,60.661939880092895
VZ,Verizon Communications Inc,2019-01-16,47.339859,2019-01-16,53.049552576161545
VZ,Verizon Communications Inc,2019-01-17,47.1325226,2019-01-17,51.34875954806812
VZ,Verizon Communications Inc,2019-01-18,47.348156,2019-01-18,53.035186386616495
VZ,Verizon Communications Inc,2019-01-22,47.2652168,2019-01-22,52.28447188097231
VZ,Verizon Communications Inc,2019-01-23,47.9038162,2019-01-23,57.29664489118227
VZ,Verizon Communications Inc,2019-01-24,47.331562,2019-01-24,52.02304415660105
VZ,Verizon Communications Inc,2019-01-25,46.7758942,2019-01-25,47.45556927805307
VZ,Verizon Communications Inc,2019-01-28,45.6728477,2019-01-28,39.95615466388689
VZ,Verizon Communications Inc,2019-01-29,44.1882935,2019-01-29,32.50983239469341
VZ,Verizon Communications Inc,2019-01-30,44.7854271,2019-01-30,37.551135641611104
VZ,Verizon Communications Inc,2019-01-31,45.6645546,2019-01-31,44.16389161860499
VZ,Verizon Communications Inc,2019-02-01,45.241581,2019-02-01,41.86682265485856
VZ,Verizon Communications Inc,2019-02-04,44.8185959,2019-02-04,39.64605478056585
VZ,Verizon Communications Inc,2019-02-05,44.9015388,2019-02-05,40.31461418009755
VZ,Verizon Communications Inc,2019-02-06,44.6112709,2019-02-06,38.69899678714159
VZ,Verizon Communications Inc,2019-02-07,44.4287987,2019-02-07,37.67680483303484
VZ,Verizon Communications Inc,2019-02-08,44.7439651,2019-02-08,40.595443907981426
VZ,Verizon Communications Inc,2019-02-11,44.826889,2019-02-11,41.373390800129094
VZ,Verizon Communications Inc,2019-02-12,45.1337585,2019-02-12,44.28135739237336
VZ,Verizon Communications Inc,2019-02-13,45.1835213,2019-02-13,44.75986094438599
VZ,Verizon Communications Inc,2019-02-14,44.8103065,2019-02-14,41.85659220912675
VZ,Verizon Communications Inc,2019-02-15,45.7474785,2019-02-15,50.53332730155584
VZ,Verizon Communications Inc,2019-02-19,45.9797058,2019-02-19,52.42779745248572
VZ,Verizon Communications Inc,2019-02-20,46.2451057,2019-02-20,54.56919671631047
VZ,Verizon Communications Inc,2019-02-21,46.5685539,2019-02-21,57.103479774920714
VZ,Verizon Communications Inc,2019-02-22,47.2071533,2019-02-22,61.6518665253779
VZ,Verizon Communications Inc,2019-02-25,47.0910378,2019-02-25,60.39785023883757
VZ,Verizon Communications Inc,2019-02-26,46.9749374,2019-02-26,59.10336425480779
VZ,Verizon Communications Inc,2019-02-27,47.0412865,2019-02-27,59.63578913451829
VZ,Verizon Communications Inc,2019-02-28,47.2071533,2019-02-28,61.00262159421339
VZ,Verizon Communications Inc,2019-03-01,47.2403336,2019-03-01,61.28504655986973
VZ,Verizon Communications Inc,2019-03-04,46.6431999,2019-03-04,53.74183756245265
VZ,Verizon Communications Inc,2019-03-05,46.5105057,2019-03-05,52.20413765386998
VZ,Verizon Communications Inc,2019-03-06,46.1787491,2019-03-06,48.47004720259738
VZ,Verizon Communications Inc,2019-03-07,46.692955,2019-03-07,53.966201169017644
VZ,Verizon Communications Inc,2019-03-08,46.8837128,2019-03-08,55.847610489237795
VZ,Verizon Communications Inc,2019-03-11,47.7545395,2019-03-11,63.23477567335801
VZ,Verizon Communications Inc,2019-03-12,47.6301308,2019-03-12,61.647890447017836
VZ,Verizon Communications Inc,2019-03-13,47.8208809,2019-03-13,63.17385518165019
VZ,Verizon Communications Inc,2019-03-14,48.0614014,2019-03-14,65.06154627769898
VZ,Verizon Communications Inc,2019-03-15,48.4263191,2019-03-15,67.76161869679592
VZ,Verizon Communications Inc,2019-03-18,48.1609306,2019-03-18,63.894335767742426
VZ,Verizon Communications Inc,2019-03-19,47.6881866,2019-03-19,57.58923420224335
VZ,Verizon Communications Inc,2019-03-20,47.829174,2019-03-20,58.8920834100062
VZ,Verizon Communications Inc,2019-03-21,48.3433876,2019-03-21,63.318143327583236
VZ,Verizon Communications Inc,2019-03-22,49.5625381,2019-03-22,71.22788150729822
VZ,Verizon Communications Inc,2019-03-25,49.8279343,2019-03-25,72.6123638176979
VZ,Verizon Communications Inc,2019-03-26,50.2840843,2019-03-26,74.85218567495488
VZ,Verizon Communications Inc,2019-03-27,50.4914169,2019-03-27,75.82014523682275
VZ,Verizon Communications Inc,2019-03-28,48.9985771,2019-03-28,58.39232623775657
VZ,Verizon Communications Inc,2019-03-29,49.0400391,2019-03-29,58.676430651810776
VZ,Verizon Communications Inc,2019-04-01,49.0068665,2019-04-01,58.33324067303279
VZ,Verizon Communications Inc,2019-04-02,48.5424309,2019-04-02,53.605927256958395
VZ,Verizon Communications Inc,2019-04-03,48.8244095,2019-04-03,55.94052949452372
VZ,Verizon Communications Inc,2019-04-04,48.9239464,2019-04-04,56.76754367070942
VZ,Verizon Communications Inc,2019-04-05,49.0068665,2019-04-05,57.48350817623428
VZ,Verizon Communications Inc,2019-04-08,49.0400391,2019-04-08,57.78470871841346
VZ,Verizon Communications Inc,2019-04-09,48.9336281,2019-04-09,56.40431692999574
VZ,Verizon Communications Inc,2019-04-10,49.1095924,2019-04-10,58.18326112509845
VZ,Verizon Communications Inc,2019-04-11,49.067688,2019-04-11,57.580680209828884
VZ,Verizon Communications Inc,2019-04-12,49.2185287,2019-04-12,59.217985205714996
VZ,Verizon Communications Inc,2019-04-15,49.1933823,2019-04-15,58.81045258980111
VZ,Verizon Communications Inc,2019-04-16,49.2604103,2019-04-16,59.608383166844796
VZ,Verizon Communications Inc,2019-04-17,48.4141312,2019-04-17,47.180828356263
VZ,Verizon Communications Inc,2019-04-18,48.6319923,2019-04-18,50.06696613166152
VZ,Verizon Communications Inc,2019-04-22,48.9084892,2019-04-22,53.53695736190843
VZ,Verizon Communications Inc,2019-04-23,47.8862495,2019-04-23,41.93431017182268
VZ,Verizon Communications Inc,2019-04-24,47.8276024,2019-04-24,41.380227262674914
VZ,Verizon Communications Inc,2019-04-25,46.7969742,2019-04-25,33.10257478179073
VZ,Verizon Communications Inc,2019-04-26,47.4086494,2019-04-26,40.68614951184409
VZ,Verizon Communications Inc,2019-04-29,47.6264992,2019-04-29,43.15763291968545
VZ,Verizon Communications Inc,2019-04-30,47.9197655,2019-04-30,46.39573548289408
VZ,Verizon Communications Inc,2019-05-01,47.3583679,2019-05-01,41.51971135195844
VZ,Verizon Communications Inc,2019-05-02,47.7521896,2019-05-02,45.821311557240605
VZ,Verizon Communications Inc,2019-05-03,47.9616623,2019-05-03,48.011784623408936
VZ,Verizon Communications Inc,2019-05-06,47.6851616,2019-05-06,45.40237937682027
VZ,Verizon Communications Inc,2019-05-07,47.4505424,2019-05-07,43.25418387903187
VZ,Verizon Communications Inc,2019-05-08,47.2410698,2019-05-08,41.372049691362065
VZ,Verizon Communications Inc,2019-05-09,47.3248558,2019-05-09,42.450726214017074
VZ,Verizon Communications Inc,2019-05-10,47.6851616,2019-05-10,46.96927100606727
VZ,Verizon Communications Inc,2019-05-13,47.5510826,2019-05-13,45.53644946652455
VZ,Verizon Communications Inc,2019-05-14,47.3835182,2019-05-14,43.7406049056704
VZ,Verizon Communications Inc,2019-05-15,47.6013603,2019-05-15,46.68440671168044
VZ,Verizon Communications Inc,2019-05-16,48.0789719,2019-05-16,52.54706189027112
VZ,Verizon Communications Inc,2019-05-17,48.6738853,2019-05-17,58.646819656937524
VZ,Verizon Communications Inc,2019-05-20,49.4447517,2019-05-20,64.93633079024112
VZ,Verizon Communications Inc,2019-05-21,49.85532,2019-05-21,67.74973566068891
VZ,Verizon Communications Inc,2019-05-22,49.6458473,2019-05-22,64.8890320143287
VZ,Verizon Communications Inc,2019-05-23,49.3274422,2019-05-23,60.69388242245069
VZ,Verizon Communications Inc,2019-05-24,49.7044983,2019-05-24,63.68779692345656
VZ,Verizon Communications Inc,2019-05-28,49.210144,2019-05-28,57.50349717963019
VZ,Verizon Communications Inc,2019-05-29,48.7492905,2019-05-29,52.39564036044542
VZ,Verizon Communications Inc,2019-05-30,47.6181259,2019-05-30,42.43260354381029
VZ,Verizon Communications Inc,2019-05-31,45.540123,2019-05-31,30.83349980186061
VZ,Verizon Communications Inc,2019-06-03,47.2410698,2019-06-03,44.26394088060966
VZ,Verizon Communications Inc,2019-06-04,47.1069984,2019-06-04,43.54618837219762
VZ,Verizon Communications Inc,2019-06-05,47.7856979,2019-06-05,48.13135975276206
VZ,Verizon Communications Inc,2019-06-06,48.2130318,2019-06-06,50.83880235372534
VZ,Verizon Communications Inc,2019-06-07,47.9616623,2019-06-07,49.21156287871276
VZ,Verizon Communications Inc,2019-06-10,47.0483398,2019-06-10,43.73417655701584
VZ,Verizon Communications Inc,2019-06-11,47.6181259,2019-06-11,47.64892781979256
VZ,Verizon Communications Inc,2019-06-12,48.0622139,2019-06-12,50.537463575637545
VZ,Verizon Communications Inc,2019-06-13,48.2800636,2019-06-13,51.93841434402507
VZ,Verizon Communications Inc,2019-06-14,48.8330803,2019-06-14,55.39240577424345
VZ,Verizon Communications Inc,2019-06-17,48.2884445,2019-06-17,51.469350136137145
VZ,Verizon Communications Inc,2019-06-18,48.0370789,2019-06-18,49.719171164089964
VZ,Verizon Communications Inc,2019-06-19,48.2884445,2019-06-19,51.49540975072179
VZ,Verizon Communications Inc,2019-06-20,48.0454483,2019-06-20,49.668738780685544
VZ,Verizon Communications Inc,2019-06-21,48.4057579,2019-06-21,52.36686351241922
VZ,Verizon Communications Inc,2019-06-24,48.824707,2019-06-24,55.363179252390886
VZ,Verizon Communications Inc,2019-06-25,48.5984688,2019-06-25,53.40935677143869
VZ,Verizon Communications Inc,2019-06-26,47.7521896,2019-06-26,46.76145612223437
VZ,Verizon Communications Inc,2019-06-27,47.9700432,2019-06-27,48.53726330306695
VZ,Verizon Communications Inc,2019-06-28,47.8694878,2019-06-28,47.74562183871878
VZ,Verizon Communications Inc,2019-07-01,47.4756737,2019-07-01,44.672604119792744
VZ,Verizon Communications Inc,2019-07-02,48.7074013,2019-07-02,54.53004404308598
VZ,Verizon Communications Inc,2019-07-03,48.7074013,2019-07-03,54.530044043085994
VZ,Verizon Communications Inc,2019-07-05,48.8582191,2019-07-05,55.65207416737921
VZ,Verizon Communications Inc,2019-07-08,48.5063019,2019-07-08,52.40265420853105
VZ,Verizon Communications Inc,2019-07-09,47.7637253,2019-07-09,46.26425023576965
VZ,Verizon Communications Inc,2019-07-10,48.2632942,2019-07-10,50.46791084698496
VZ,Verizon Communications Inc,2019-07-11,48.195549,2019-07-11,49.89785938242795
VZ,Verizon Communications Inc,2019-07-12,48.4241676,2019-07-12,51.87346847748514
VZ,Verizon Communications Inc,2019-07-15,48.7543869,2019-07-15,54.65479320564535
VZ,Verizon Communications Inc,2019-07-16,48.6104431,2019-07-16,53.21119821363414
VZ,Verizon Communications Inc,2019-07-17,48.4495811,2019-07-17,51.5718361189555
VZ,Verizon Communications Inc,2019-07-18,48.4411049,2019-07-18,51.48183285367049
VZ,Verizon Communications Inc,2019-07-19,47.9161301,2019-07-19,46.11398419498984
VZ,Verizon Communications Inc,2019-07-22,46.9932098,2019-07-22,38.51162285657937
VZ,Verizon Communications Inc,2019-07-23,46.9762764,2019-07-23,38.38657969925484
VZ,Verizon Communications Inc,2019-07-24,47.3911667,2019-07-24,43.24861773777685
VZ,Verizon Communications Inc,2019-07-25,47.721386,2019-07-25,46.844031869100306
VZ,Verizon Communications Inc,2019-07-26,48.3310318,2019-07-26,52.79053160990653
VZ,Verizon Communications Inc,2019-07-29,48.5765762,2019-07-29,54.97526126802164
VZ,Verizon Communications Inc,2019-07-30,47.9500008,2019-07-30,48.772670613009126
VZ,Verizon Communications Inc,2019-07-31,46.7984619,2019-07-31,39.86963626664335
VZ,Verizon Communications Inc,2019-08-01,46.7899895,2019-08-01,39.81205401828146
VZ,Verizon Communications Inc,2019-08-02,47.0694046,2019-08-02,42.74875278685191
VZ,Verizon Communications Inc,2019-08-05,46.7561264,2019-08-05,40.370391508270885
VZ,Verizon Communications Inc,2019-08-06,46.6121788,2019-08-06,39.28875440985874
VZ,Verizon Communications Inc,2019-08-07,46.6460457,2019-08-07,39.69811422455311
VZ,Verizon Communications Inc,2019-08-08,47.2641563,2019-08-08,46.7546734138147
VZ,Verizon Communications Inc,2019-08-09,47.2302895,2019-08-09,46.43405287357706
VZ,Verizon Communications Inc,2019-08-12,47.1540833,2019-08-12,45.67504526964091
VZ,Verizon Communications Inc,2019-08-13,47.7298508,2019-08-13,52.052106556245334
VZ,Verizon Communications Inc,2019-08-14,47.1794891,2019-08-14,46.44030827611181
VZ,Verizon Communications Inc,2019-08-15,47.670578,2019-08-15,51.46820862291625
VZ,Verizon Communications Inc,2019-08-16,47.966938,2019-08-16,54.25882452879693
VZ,Verizon Communications Inc,2019-08-19,48.2632942,2019-08-19,56.926095270796544
VZ,Verizon Communications Inc,2019-08-20,47.6451874,2019-08-20,50.333571358297256
VZ,Verizon Communications Inc,2019-08-21,47.9161301,2019-08-21,52.90802929209162
VZ,Verizon Communications Inc,2019-08-22,48.0770073,2019-08-22,54.418839712822525
VZ,Verizon Communications Inc,2019-08-23,47.3488235,2019-08-23,47.05945953170966
VZ,Verizon Communications Inc,2019-08-26,48.017746,2019-08-26,53.306418106239434
VZ,Verizon Communications Inc,2019-08-27,48.4157028,2019-08-27,56.58836259752267
VZ,Verizon Communications Inc,2019-08-28,49.0676765,2019-08-28,61.377852772052115
VZ,Verizon Communications Inc,2019-08-29,49.0592117,2019-08-29,61.283316887882606
VZ,Verizon Communications Inc,2019-08-30,49.2454948,2019-08-30,62.64681359355527
VZ,Verizon Communications Inc,2019-09-03,49.1438904,2019-09-03,61.377156464201335
VZ,Verizon Communications Inc,2019-09-04,49.2624283,2019-09-04,62.33620576856002
VZ,Verizon Communications Inc,2019-09-05,49.6095886,2019-09-05,65.07167572660555
VZ,Verizon Communications Inc,2019-09-06,50.0075417,2019-09-06,67.94564089075288
VZ,Verizon Communications Inc,2019-09-09,49.6688614,2019-09-09,63.18097145388935
VZ,Verizon Communications Inc,2019-09-10,50.5579147,2019-09-10,69.2724375575371
VZ,Verizon Communications Inc,2019-09-11,50.9135399,2019-09-11,71.31666214547485
VZ,Verizon Communications Inc,2019-09-12,51.1675606,2019-09-12,72.71308271081858
VZ,Verizon Communications Inc,2019-09-13,50.7695961,2019-09-13,67.19388199834049
VZ,Verizon Communications Inc,2019-09-16,50.3800964,2019-09-16,62.21633326279773
VZ,Verizon Communications Inc,2019-09-17,50.6933899,2019-09-17,64.49462252444724
VZ,Verizon Communications Inc,2019-09-18,50.7441864,2019-09-18,64.86455065816402
VZ,Verizon Communications Inc,2019-09-19,50.7865295,2019-09-19,65.19013173196956
VZ,Verizon Communications Inc,2019-09-20,51.0490189,2019-09-20,67.21810179610544
VZ,Verizon Communications Inc,2019-09-23,50.9812775,2019-09-23,66.14708337453075
VZ,Verizon Communications Inc,2019-09-24,51.2352905,2019-09-24,68.1935840400722
VZ,Verizon Communications Inc,2019-09-25,51.0320816,2019-09-25,64.81774906497014
VZ,Verizon Communications Inc,2019-09-26,51.1760216,2019-09-26,66.09797547653712
VZ,Verizon Communications Inc,2019-09-27,51.0574799,2019-09-27,64.03149577365346
VZ,Verizon Communications Inc,2019-09-30,51.1082802,2019-09-30,64.5430877309822
VZ,Verizon Communications Inc,2019-10-01,50.6764526,2019-10-01,57.10737911572337
VZ,Verizon Communications Inc,2019-10-02,49.8805389,2019-10-02,46.478947619434955
VZ,Verizon Communications Inc,2019-10-03,49.9652061,2019-10-03,47.596256275643945
VZ,Verizon Communications Inc,2019-10-04,50.7187996,2019-10-04,56.333987532434556
VZ,Verizon Communications Inc,2019-10-07,51.0151443,2019-10-07,59.21398649753399
VZ,Verizon Communications Inc,2019-10-08,50.5663757,2019-10-08,53.463361597657766
VZ,Verizon Communications Inc,2019-10-09,50.6647682,2019-10-09,54.50655253517987
VZ,Verizon Communications Inc,2019-10-10,51.1866455,2019-10-10,59.67050963527353
VZ,Verizon Communications Inc,2019-10-11,51.2721977,2019-10-11,60.46280495557338
VZ,Verizon Communications Inc,2019-10-14,50.9898682,2019-10-14,56.516850492305046
VZ,Verizon Communications Inc,2019-10-15,51.8026352,2019-10-15,63.83423561836906
VZ,Verizon Communications Inc,2019-10-16,51.5801888,2019-10-16,60.817696970423405
VZ,Verizon Communications Inc,2019-10-17,51.6828537,2019-10-17,61.71687139179022
VZ,Verizon Communications Inc,2019-10-18,52.2303886,2019-10-18,66.17512424702839
VZ,Verizon Communications Inc,2019-10-21,51.9737358,2019-10-21,62.500925809975854
VZ,Verizon Communications Inc,2019-10-22,51.9908447,2019-10-22,62.64980072636416
VZ,Verizon Communications Inc,2019-10-23,52.0849609,2019-10-23,63.508072379943044
VZ,Verizon Communications Inc,2019-10-24,51.8282967,2019-10-24,59.493087188709474
VZ,Verizon Communications Inc,2019-10-25,51.6486359,2019-10-25,56.78679258092003
VZ,Verizon Communications Inc,2019-10-28,51.4860764,2019-10-28,54.37653315146325
VZ,Verizon Communications Inc,2019-10-29,51.4946404,2019-10-29,54.48613280369213
VZ,Verizon Communications Inc,2019-10-30,52.0336227,2019-10-30,60.859005924168095
VZ,Verizon Communications Inc,2019-10-31,51.7341881,2019-10-31,56.1547574573173
VZ,Verizon Communications Inc,2019-11-01,51.6486359,2019-11-01,54.850216768670194
VZ,Verizon Communications Inc,2019-11-04,51.220871,2019-11-04,48.75175912421815
VZ,Verizon Communications Inc,2019-11-05,50.9043198,2019-11-05,44.78364122598182
VZ,Verizon Communications Inc,2019-11-06,51.443306,2019-11-06,51.95441651269611
VZ,Verizon Communications Inc,2019-11-07,51.7855225,2019-11-07,55.872847776695565
VZ,Verizon Communications Inc,2019-11-08,50.7759895,2019-11-08,44.37531896335275
VZ,Verizon Communications Inc,2019-11-11,50.9984283,2019-11-11,46.96496988340228
VZ,Verizon Communications Inc,2019-11-12,50.7503204,2019-11-12,44.477657504316525
VZ,Verizon Communications Inc,2019-11-13,50.8273239,2019-11-13,45.44339299458478
VZ,Verizon Communications Inc,2019-11-14,50.7674294,2019-11-14,44.790802984803946
VZ,Verizon Communications Inc,2019-11-15,50.9128761,2019-11-15,46.78915254088506
VZ,Verizon Communications Inc,2019-11-18,50.8529892,2019-11-18,46.050053211704224
VZ,Verizon Communications Inc,2019-11-19,50.9043198,2019-11-19,46.82539130682746
VZ,Verizon Communications Inc,2019-11-20,50.887207,2019-11-20,46.585023754586224
VZ,Verizon Communications Inc,2019-11-21,50.9984283,2019-11-21,48.43761249249669
VZ,Verizon Communications Inc,2019-11-22,51.1181984,2019-11-22,50.431350972931725
VZ,Verizon Communications Inc,2019-11-25,50.801651,2019-11-25,45.43139409986743
VZ,Verizon Communications Inc,2019-11-26,51.2379723,2019-11-26,52.431961574483005
VZ,Verizon Communications Inc,2019-11-27,51.4176407,2019-11-27,54.992466243884394
VZ,Verizon Communications Inc,2019-11-29,51.5374184,2019-11-29,56.667089587915385
VZ,Verizon Communications Inc,2019-12-02,51.297863,2019-12-02,52.46275117636973
VZ,Verizon Communications Inc,2019-12-03,51.4518547,2019-12-03,54.78508429109971
VZ,Verizon Communications Inc,2019-12-04,51.7855225,2019-12-04,59.41198281387777
VZ,Verizon Communications Inc,2019-12-05,52.0336227,2019-12-05,62.48595310533863
VZ,Verizon Communications Inc,2019-12-06,52.3501701,2019-12-06,66.02183736527505
VZ,Verizon Communications Inc,2019-12-09,52.1961746,2019-12-09,62.915042484257704
VZ,Verizon Communications Inc,2019-12-10,52.3843956,2019-12-10,65.0780976594912
VZ,Verizon Communications Inc,2019-12-11,52.2560692,2019-12-11,62.40554890216833
VZ,Verizon Communications Inc,2019-12-12,52.3330574,2019-12-12,63.37725410854462
VZ,Verizon Communications Inc,2019-12-13,52.025074,2019-12-13,57.02715749568079
VZ,Verizon Communications Inc,2019-12-16,52.3843956,2019-12-16,61.83207723602589
VZ,Verizon Communications Inc,2019-12-17,52.6068306,2019-12-17,64.47979677700084
VZ,Verizon Communications Inc,2019-12-18,52.0678444,2019-12-18,54.59658426854804
VZ,Verizon Communications Inc,2019-12-19,52.0165138,2019-12-19,53.75159880360285
VZ,Verizon Communications Inc,2019-12-20,53.1030388,2019-12-20,65.81289859068703
VZ,Verizon Communications Inc,2019-12-23,52.5298347,2019-12-23,57.31996798643122
VZ,Verizon Communications Inc,2019-12-24,52.4271698,2019-12-24,55.927862447807016
VZ,Verizon Communications Inc,2019-12-26,52.4357224,2019-12-26,56.023680195961774
VZ,Verizon Communications Inc,2019-12-27,52.6410484,2019-12-27,58.36403115663378
VZ,Verizon Communications Inc,2019-12-30,52.3672867,2019-12-30,54.22077970238769
VZ,Verizon Communications Inc,2019-12-31,52.5298347,2019-12-31,56.208605885613906
VZ,Verizon Communications Inc,2020-01-02,52.2303886,2020-01-02,51.75053874599065
VZ,Verizon Communications Inc,2020-01-03,51.6742935,2020-01-03,44.66565696933325
VZ,Verizon Communications Inc,2020-01-06,51.5630836,2020-01-06,43.38642111042367
VZ,Verizon Communications Inc,2020-01-07,50.9898682,2020-01-07,37.43508113867001
VZ,Verizon Communications Inc,2020-01-08,51.0839729,2020-01-08,38.91645046227523
VZ,Verizon Communications Inc,2020-01-09,50.8721886,2020-01-09,36.804422795265275
VZ,Verizon Communications Inc,2020-01-10,50.9932137,2020-01-10,38.846872749451904
VZ,Verizon Communications Inc,2020-01-13,51.1315231,2020-01-13,41.18627216473619
VZ,Verizon Communications Inc,2020-01-14,51.036438,2020-01-14,40.05190324700211
VZ,Verizon Communications Inc,2020-01-15,51.0882988,2020-01-15,41.00627825096318
VZ,Verizon Communications Inc,2020-01-16,51.5810356,2020-01-16,49.269890432546035
VZ,Verizon Communications Inc,2020-01-17,51.9786758,2020-01-17,54.77541483343262
VZ,Verizon Communications Inc,2020-01-21,52.1429214,2020-01-21,56.858084808582156
VZ,Verizon Communications Inc,2020-01-22,52.2812271,2020-01-22,58.58753463962042
VZ,Verizon Communications Inc,2020-01-23,52.3071632,2020-01-23,58.920107740424534
VZ,Verizon Communications Inc,2020-01-24,52.1083412,2020-01-24,55.2566986580702
VZ,Verizon Communications Inc,2020-01-27,51.7884979,2020-01-27,49.883461933025984
VZ,Verizon Communications Inc,2020-01-28,52.471405,2020-01-28,59.041529174090336
VZ,Verizon Communications Inc,2020-01-29,51.4600067,2020-01-29,45.71714512903498
VZ,Verizon Communications Inc,2020-01-30,51.3130646,2020-01-30,44.15792681851511
